inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
0,_27275_,ch_ctrl,XNOR2_X1,266.57,318.5,1.596,3.511,0,0,0
1,_27276_,ch_ctrl,XNOR2_X1,298.87,210.7,1.596,3.511,0,0,0
2,_27277_,ch_ctrl,INV_X1,297.92,209.3,0.532,1.17,0,0,0
3,_27278_,ch_ctrl,INV_X1,295.83,207.9,0.532,1.17,0,0,0
4,_27279_,ch_ctrl,AOI21_X1,297.16,207.9,1.064,2.341,0,0,0
5,_27280_,ch_ctrl,OAI21_X1,297.35,209.3,1.064,2.341,0,0,0
6,_27281_,ch_ctrl,XNOR2_X1,298.68,209.3,1.596,3.511,0,0,0
7,clkbuf_leaf_14_clk_nand,ch_ctrl,CLKBUF_X3,250.705,207.9,1.33,2.926,0,1,0
8,clkbuf_leaf_13_clk_nand,ch_ctrl,CLKBUF_X3,240.445,216.3,1.33,2.926,0,1,0
9,_27284_,host_if,NAND3_X1,385.32,167.3,1.064,2.341,0,0,0
10,_27285_,host_if,XOR2_X1,385.51,158.9,1.596,3.511,0,0,0
11,_27286_,host_if,INV_X1,383.8,157.5,0.532,1.17,0,0,0
12,_27287_,ch_ctrl,INV_X1,305.14,206.5,0.532,1.17,0,0,0
13,clkbuf_leaf_12_clk_nand,ch_ctrl,CLKBUF_X3,233.985,221.9,1.33,2.926,0,1,0
14,clkbuf_leaf_11_clk_nand,ch_ctrl,CLKBUF_X3,225.055,233.1,1.33,2.926,0,1,0
15,clkbuf_leaf_10_clk_nand,ch_ctrl,CLKBUF_X3,231.705,242.9,1.33,2.926,0,1,0
16,_27291_,host_if,NAND3_X1,398.62,160.3,1.064,2.341,0,0,0
17,_27292_,host_if,XOR2_X1,397.67,160.3,1.596,3.511,0,0,0
18,_27293_,host_if,INV_X1,400.14,157.5,0.532,1.17,0,0,0
19,clkbuf_leaf_9_clk_nand,ch_ctrl,CLKBUF_X3,239.685,237.3,1.33,2.926,0,1,0
20,clkbuf_leaf_8_clk_nand,ch_ctrl,CLKBUF_X3,237.785,251.3,1.33,2.926,0,1,0
21,clkbuf_leaf_7_clk_nand,ch_ctrl,CLKBUF_X3,241.965,262.5,1.33,2.926,0,1,0
22,_27297_,ch_ctrl,NAND3_X1,215.08,331.1,1.064,2.341,0,0,0
23,_27298_,ch_ctrl,XOR2_X1,215.84,328.3,1.596,3.511,0,0,0
24,_27299_,ch_ctrl,INV_X1,217.17,326.9,0.532,1.17,0,0,0
25,_27300_,ch_ctrl,INV_X1,212.99,326.9,0.532,1.17,0,0,0
26,clkbuf_leaf_6_clk_nand,ch_ctrl,CLKBUF_X3,233.415,263.9,1.33,2.926,0,1,0
27,clkbuf_leaf_5_clk_nand,ch_ctrl,CLKBUF_X3,224.865,265.3,1.33,2.926,0,1,0
28,clkbuf_leaf_4_clk_nand,ch_ctrl,CLKBUF_X3,225.055,251.3,1.33,2.926,0,1,0
29,clkbuf_leaf_3_clk_nand,ch_ctrl,CLKBUF_X3,207.955,220.5,1.33,2.926,0,1,0
30,clkbuf_leaf_2_clk_nand,ch_ctrl,CLKBUF_X3,203.205,213.5,1.33,2.926,0,1,0
31,_27306_,ch_ctrl,NAND3_X1,215.84,331.1,1.064,2.341,0,0,0
32,_27307_,ch_ctrl,XNOR2_X1,215.84,329.7,1.596,3.511,0,0,0
33,_27308_,ch_ctrl,INV_X1,214.51,329.7,0.532,1.17,0,0,0
34,_27309_,ch_ctrl,XOR2_X1,216.98,331.1,1.596,3.511,0,0,0
35,clkbuf_leaf_1_clk_nand,ch_ctrl,CLKBUF_X3,213.465,192.5,1.33,2.926,0,1,0
36,_27311_,host_if,XOR2_X1,105.64,214.9,1.596,3.511,0,0,0
37,clkbuf_leaf_0_clk_nand,ch_ctrl,CLKBUF_X3,209.475,207.9,1.33,2.926,0,1,0
38,clkload687,host_if,CLKBUF_X1,412.965,304.5,0.798,1.756,0,1,0
39,clkload686,host_if,CLKBUF_X2,409.45,312.9,1.064,2.341,0,1,0
40,_27315_,ch_ctrl,XOR2_X1,319.58,198.1,1.596,3.511,0,0,0
41,_27316_,ch_ctrl,INV_X1,307.99,207.9,0.532,1.17,0,0,0
42,clkload685,host_if,CLKBUF_X1,398.905,298.9,0.798,1.756,0,1,0
43,clkload684,ch_ctrl,INV_X2,395.485,293.3,0.798,1.756,0,0,0
44,_27319_,host_if,NAND3_X1,111.34,226.1,1.064,2.341,0,0,0
45,_27320_,host_if,XOR2_X1,116.66,217.7,1.596,3.511,0,0,0
46,_27321_,host_if,INV_X1,117.42,217.7,0.532,1.17,0,0,0
47,clkload683,host_if,CLKBUF_X1,400.045,310.1,0.798,1.756,0,1,0
48,clkload682,ch_ctrl,INV_X2,302.385,321.3,0.798,1.756,0,0,0
49,clkload681,host_if,INV_X1,434.72,282.1,0.532,1.17,0,0,0
50,_27325_,host_if,MUX2_X1,131.765,186.9,1.862,4.096,0,0,0
51,clkload680,host_if,CLKBUF_X1,427.975,287.7,0.798,1.756,0,1,0
52,clkload679,host_if,CLKBUF_X1,428.735,296.1,0.798,1.756,0,1,0
53,_27328_,host_if,MUX2_X1,135.755,186.9,1.862,4.096,0,0,0
54,clkload678,host_if,CLKBUF_X1,429.115,310.1,0.798,1.756,0,1,0
55,clkload677,host_if,CLKBUF_X1,420.185,304.5,0.798,1.756,0,1,0
56,clkload676,host_if,INV_X1,421.8,321.3,0.532,1.17,0,0,0
57,_27332_,host_if,MUX2_X1,133.095,186.9,1.862,4.096,0,0,0
58,_27333_,host_if,MUX2_X1,129.675,199.5,1.862,4.096,0,0,0
59,clkload675,host_if,CLKBUF_X1,415.245,275.1,0.798,1.756,0,1,0
60,clkload674,host_if,CLKBUF_X1,415.245,284.9,0.798,1.756,0,1,0
61,_27336_,host_if,MUX2_X1,131.955,199.5,1.862,4.096,0,0,0
62,clkload673,host_if,CLKBUF_X1,421.705,275.1,0.798,1.756,0,1,0
63,clkload672,host_if,INV_X1,409.07,293.3,0.532,1.17,0,0,0
64,_27339_,host_if,MUX2_X1,133.285,199.5,1.862,4.096,0,0,0
65,clkload671,host_if,CLKBUF_X1,402.325,290.5,0.798,1.756,0,1,0
66,clkload670,host_if,CLKBUF_X1,414.485,231.7,0.798,1.756,0,1,0
67,clkload669,host_if,INV_X1,424.08,238.7,0.532,1.17,0,0,0
68,clkload668,host_if,INV_X1,432.25,258.3,0.532,1.17,0,0,0
69,_27344_,host_if,MUX2_X1,134.045,196.7,1.862,4.096,0,0,0
70,_27345_,host_if,MUX2_X1,146.585,200.9,1.862,4.096,0,0,0
71,clkload667,host_if,INV_X1,425.98,262.5,0.532,1.17,0,0,0
72,clkload666,host_if,CLKBUF_X1,420.755,252.7,0.798,1.756,0,1,0
73,_27348_,host_if,MUX2_X1,149.435,199.5,1.862,4.096,0,0,0
74,clkload665,host_if,CLKBUF_X1,432.725,272.3,0.798,1.756,0,1,0
75,_27350_,host_if,MUX2_X1,148.105,199.5,1.862,4.096,0,0,0
76,_27351_,host_if,MUX2_X1,146.775,188.3,1.862,4.096,0,0,0
77,clkload664,host_if,CLKBUF_X1,394.345,255.5,0.798,1.756,0,1,0
78,clkload663,host_if,CLKBUF_X1,413.535,254.1,0.798,1.756,0,1,0
79,_27354_,host_if,MUX2_X1,146.775,193.9,1.862,4.096,0,0,0
80,clkload662,dma_fabric,INV_X1,404.51,270.9,0.532,1.17,0,0,0
81,clkload661,dma_fabric,INV_X2,382.755,254.1,0.798,1.756,0,0,0
82,_27357_,host_if,MUX2_X1,148.105,193.9,1.862,4.096,0,0,0
83,clkload660,host_if,INV_X1,391.97,235.9,0.532,1.17,0,0,0
84,_27359_,host_if,MUX2_X1,148.105,196.7,1.862,4.096,0,0,0
85,clkload659,host_if,CLKBUF_X1,389.215,245.7,0.798,1.756,0,1,0
86,clkload658,host_if,CLKBUF_X1,403.275,235.9,0.798,1.756,0,1,0
87,clkload657,ch_ctrl,INV_X1,355.49,241.5,0.532,1.17,0,0,0
88,_27363_,host_if,MUX2_X1,148.105,195.3,1.862,4.096,0,0,0
89,clkload656,ch_ctrl,INV_X2,362.995,240.1,0.798,1.756,0,0,0
90,clkload655,dma_fabric,CLKBUF_X1,357.105,228.9,0.798,1.756,0,1,0
91,clkload654,ch_ctrl,INV_X2,279.395,315.7,0.798,1.756,0,0,0
92,_27367_,host_if,MUX2_X1,187.625,195.3,1.862,4.096,0,0,0
93,_27368_,host_if,MUX2_X1,113.905,186.9,1.862,4.096,0,0,0
94,_27369_,host_if,MUX2_X1,115.995,188.3,1.862,4.096,0,0,0
95,_27370_,host_if,MUX2_X1,115.995,186.9,1.862,4.096,0,0,0
96,_27371_,host_if,MUX2_X1,117.135,182.7,1.862,4.096,0,0,0
97,_27372_,host_if,MUX2_X1,119.605,184.1,1.862,4.096,0,0,0
98,_27373_,host_if,MUX2_X1,119.035,182.7,1.862,4.096,0,0,0
99,_27374_,host_if,MUX2_X1,120.365,182.7,1.862,4.096,0,0,0
100,_27375_,host_if,MUX2_X1,119.605,170.1,1.862,4.096,0,0,0
101,_27376_,host_if,MUX2_X1,116.375,171.5,1.862,4.096,0,0,0
102,_27377_,host_if,MUX2_X1,118.845,171.5,1.862,4.096,0,0,0
103,_27378_,host_if,MUX2_X1,121.695,177.1,1.862,4.096,0,0,0
104,_27379_,host_if,MUX2_X1,116.375,177.1,1.862,4.096,0,0,0
105,_27380_,host_if,MUX2_X1,119.035,177.1,1.862,4.096,0,0,0
106,_27381_,host_if,MUX2_X1,119.985,175.7,1.862,4.096,0,0,0
107,_27382_,host_if,MUX2_X1,121.695,179.9,1.862,4.096,0,0,0
108,_27383_,seq_core,MUX2_X1,191.805,188.3,1.862,4.096,0,0,0
109,_27384_,host_if,MUX2_X1,19.665,149.1,1.862,4.096,0,0,0
110,clkload653,ch_ctrl,INV_X2,221.255,276.5,0.798,1.756,0,0,0
111,_27386_,host_if,MUX2_X1,20.615,150.5,1.862,4.096,0,0,0
112,clkload652,ch_ctrl,INV_X2,230.755,321.3,0.798,1.756,0,0,0
113,_27388_,host_if,MUX2_X1,20.995,149.1,1.862,4.096,0,0,0
114,_27389_,host_if,MUX2_X1,26.125,147.7,1.862,4.096,0,0,0
115,_27390_,host_if,MUX2_X1,31.065,147.7,1.862,4.096,0,0,0
116,_27391_,host_if,MUX2_X1,28.025,147.7,1.862,4.096,0,0,0
117,_27392_,host_if,MUX2_X1,28.025,149.1,1.862,4.096,0,0,0
118,_27393_,host_if,MUX2_X1,35.815,153.3,1.862,4.096,0,0,0
119,_27394_,host_if,MUX2_X1,27.645,153.3,1.862,4.096,0,0,0
120,_27395_,host_if,MUX2_X1,34.485,153.3,1.862,4.096,0,0,0
121,_27396_,host_if,MUX2_X1,34.295,147.7,1.862,4.096,0,0,0
122,_27397_,host_if,MUX2_X1,31.635,151.9,1.862,4.096,0,0,0
123,_27398_,host_if,MUX2_X1,34.295,150.5,1.862,4.096,0,0,0
124,_27399_,host_if,MUX2_X1,35.625,150.5,1.862,4.096,0,0,0
125,_27400_,host_if,MUX2_X1,36.005,149.1,1.862,4.096,0,0,0
126,_27401_,host_if,MUX2_X1,72.295,130.9,1.862,4.096,0,0,0
127,_27402_,host_if,MUX2_X1,128.535,69.3,1.862,4.096,0,0,0
128,_27403_,host_if,MUX2_X1,127.775,67.9,1.862,4.096,0,0,0
129,_27404_,host_if,MUX2_X1,129.105,67.9,1.862,4.096,0,0,0
130,_27405_,host_if,MUX2_X1,130.435,74.9,1.862,4.096,0,0,0
131,_27406_,host_if,MUX2_X1,130.625,79.1,1.862,4.096,0,0,0
132,_27407_,host_if,MUX2_X1,130.815,73.5,1.862,4.096,0,0,0
133,_27408_,host_if,MUX2_X1,130.055,72.1,1.862,4.096,0,0,0
134,_27409_,host_if,MUX2_X1,118.275,69.3,1.862,4.096,0,0,0
135,_27410_,host_if,MUX2_X1,119.415,65.1,1.862,4.096,0,0,0
136,_27411_,host_if,MUX2_X1,119.605,69.3,1.862,4.096,0,0,0
137,_27412_,host_if,MUX2_X1,108.775,67.9,1.862,4.096,0,0,0
138,_27413_,host_if,MUX2_X1,113.715,67.9,1.862,4.096,0,0,0
139,_27414_,host_if,MUX2_X1,115.425,67.9,1.862,4.096,0,0,0
140,_27415_,host_if,MUX2_X1,120.935,69.3,1.862,4.096,0,0,0
141,_27416_,host_if,MUX2_X1,121.315,72.1,1.862,4.096,0,0,0
142,_27417_,seq_core,MUX2_X1,122.455,73.5,1.862,4.096,0,0,0
143,_27418_,host_if,MUX2_X1,118.085,60.9,1.862,4.096,0,0,0
144,_27419_,host_if,MUX2_X1,121.125,58.1,1.862,4.096,0,0,0
145,_27420_,host_if,MUX2_X1,121.125,60.9,1.862,4.096,0,0,0
146,_27421_,host_if,MUX2_X1,127.775,60.9,1.862,4.096,0,0,0
147,clkload651,ch_ctrl,CLKBUF_X1,213.845,297.5,0.798,1.756,0,1,0
148,_27423_,host_if,MUX2_X1,128.535,58.1,1.862,4.096,0,0,0
149,_27424_,host_if,MUX2_X1,129.105,60.9,1.862,4.096,0,0,0
150,clkload650,ch_ctrl,CLKBUF_X1,210.995,311.5,0.798,1.756,0,1,0
151,_27426_,host_if,MUX2_X1,124.925,60.9,1.862,4.096,0,0,0
152,_27427_,host_if,MUX2_X1,109.155,59.5,1.862,4.096,0,0,0
153,clkload649,ch_ctrl,CLKBUF_X1,197.695,308.7,0.798,1.756,0,1,0
154,_27429_,host_if,MUX2_X1,112.005,60.9,1.862,4.096,0,0,0
155,clkload648,ch_ctrl,CLKBUF_X1,212.135,324.1,0.798,1.756,0,1,0
156,_27431_,host_if,MUX2_X1,112.195,59.5,1.862,4.096,0,0,0
157,_27432_,host_if,MUX2_X1,107.635,55.3,1.862,4.096,0,0,0
158,_27433_,host_if,MUX2_X1,111.815,56.7,1.862,4.096,0,0,0
159,_27434_,host_if,MUX2_X1,113.145,56.7,1.862,4.096,0,0,0
160,_27435_,host_if,MUX2_X1,114.095,59.5,1.862,4.096,0,0,0
161,_27436_,host_if,MUX2_X1,122.455,60.9,1.862,4.096,0,0,0
162,_27437_,host_if,MUX2_X1,122.835,62.3,1.862,4.096,0,0,0
163,_27438_,host_if,MUX2_X1,119.985,42.7,1.862,4.096,0,0,0
164,clkload647,ch_ctrl,CLKBUF_X1,189.715,297.5,0.798,1.756,0,1,0
165,clkload646,ch_ctrl,CLKBUF_X1,195.985,287.7,0.798,1.756,0,1,0
166,_27441_,host_if,MUX2_X1,123.405,41.3,1.862,4.096,0,0,0
167,_27442_,host_if,MUX2_X1,121.315,42.7,1.862,4.096,0,0,0
168,_27443_,host_if,MUX2_X1,124.355,48.3,1.862,4.096,0,0,0
169,_27444_,host_if,MUX2_X1,126.255,49.7,1.862,4.096,0,0,0
170,_27445_,host_if,MUX2_X1,124.925,49.7,1.862,4.096,0,0,0
171,_27446_,host_if,MUX2_X1,122.075,49.7,1.862,4.096,0,0,0
172,_27447_,host_if,MUX2_X1,114.095,49.7,1.862,4.096,0,0,0
173,_27448_,host_if,MUX2_X1,117.895,49.7,1.862,4.096,0,0,0
174,_27449_,host_if,MUX2_X1,116.565,49.7,1.862,4.096,0,0,0
175,_27450_,host_if,MUX2_X1,107.255,49.7,1.862,4.096,0,0,0
176,_27451_,host_if,MUX2_X1,108.965,49.7,1.862,4.096,0,0,0
177,_27452_,host_if,MUX2_X1,110.295,49.7,1.862,4.096,0,0,0
178,_27453_,host_if,MUX2_X1,117.325,51.1,1.862,4.096,0,0,0
179,_27454_,host_if,MUX2_X1,121.125,51.1,1.862,4.096,0,0,0
180,_27455_,host_if,MUX2_X1,120.365,53.9,1.862,4.096,0,0,0
181,_27456_,host_if,MUX2_X1,71.535,72.1,1.862,4.096,0,0,0
182,_27457_,host_if,MUX2_X1,73.815,67.9,1.862,4.096,0,0,0
183,_27458_,host_if,MUX2_X1,74.195,70.7,1.862,4.096,0,0,0
184,_27459_,host_if,MUX2_X1,76.095,72.1,1.862,4.096,0,0,0
185,_27460_,host_if,MUX2_X1,80.845,72.1,1.862,4.096,0,0,0
186,_27461_,host_if,MUX2_X1,77.805,72.1,1.862,4.096,0,0,0
187,_27462_,host_if,MUX2_X1,77.615,70.7,1.862,4.096,0,0,0
188,_27463_,host_if,MUX2_X1,82.175,67.9,1.862,4.096,0,0,0
189,_27464_,host_if,MUX2_X1,85.785,67.9,1.862,4.096,0,0,0
190,_27465_,host_if,MUX2_X1,87.115,67.9,1.862,4.096,0,0,0
191,_27466_,host_if,MUX2_X1,88.445,72.1,1.862,4.096,0,0,0
192,_27467_,host_if,MUX2_X1,92.815,69.3,1.862,4.096,0,0,0
193,_27468_,host_if,MUX2_X1,89.585,69.3,1.862,4.096,0,0,0
194,_27469_,host_if,MUX2_X1,88.255,69.3,1.862,4.096,0,0,0
195,_27470_,host_if,MUX2_X1,88.445,70.7,1.862,4.096,0,0,0
196,_27471_,host_if,MUX2_X1,93.765,73.5,1.862,4.096,0,0,0
197,_27472_,host_if,MUX2_X1,74.955,49.7,1.862,4.096,0,0,0
198,_27473_,host_if,MUX2_X1,75.145,52.5,1.862,4.096,0,0,0
199,_27474_,host_if,MUX2_X1,75.715,51.1,1.862,4.096,0,0,0
200,_27475_,host_if,MUX2_X1,81.795,51.1,1.862,4.096,0,0,0
201,_27476_,host_if,MUX2_X1,83.695,48.3,1.862,4.096,0,0,0
202,_27477_,host_if,MUX2_X1,83.505,49.7,1.862,4.096,0,0,0
203,_27478_,host_if,MUX2_X1,83.315,51.1,1.862,4.096,0,0,0
204,_27479_,host_if,MUX2_X1,91.485,48.3,1.862,4.096,0,0,0
205,_27480_,host_if,MUX2_X1,89.775,51.1,1.862,4.096,0,0,0
206,_27481_,host_if,MUX2_X1,91.865,51.1,1.862,4.096,0,0,0
207,_27482_,host_if,MUX2_X1,95.665,52.5,1.862,4.096,0,0,0
208,_27483_,host_if,MUX2_X1,95.665,46.9,1.862,4.096,0,0,0
209,_27484_,host_if,MUX2_X1,95.285,51.1,1.862,4.096,0,0,0
210,_27485_,host_if,MUX2_X1,93.955,51.1,1.862,4.096,0,0,0
211,_27486_,host_if,MUX2_X1,94.335,52.5,1.862,4.096,0,0,0
212,_27487_,host_if,MUX2_X1,97.185,55.3,1.862,4.096,0,0,0
213,clkload645,ch_ctrl,CLKBUF_X1,188.575,286.3,0.798,1.756,0,1,0
214,_27489_,host_if,MUX2_X1,58.045,31.5,1.862,4.096,0,0,0
215,_27490_,host_if,MUX2_X1,60.325,31.5,1.862,4.096,0,0,0
216,_27491_,host_if,MUX2_X1,60.895,30.1,1.862,4.096,0,0,0
217,_27492_,host_if,MUX2_X1,61.275,27.3,1.862,4.096,0,0,0
218,_27493_,host_if,MUX2_X1,63.365,25.9,1.862,4.096,0,0,0
219,clkload644,ch_ctrl,INV_X1,202.35,284.9,0.532,1.17,0,0,0
220,_27495_,host_if,MUX2_X1,63.365,28.7,1.862,4.096,0,0,0
221,_27496_,host_if,MUX2_X1,63.745,30.1,1.862,4.096,0,0,0
222,clkload643,ch_ctrl,CLKBUF_X1,206.625,275.1,0.798,1.756,0,1,0
223,_27498_,host_if,MUX2_X1,60.325,44.1,1.862,4.096,0,0,0
224,_27499_,host_if,MUX2_X1,58.045,44.1,1.862,4.096,0,0,0
225,_27500_,host_if,MUX2_X1,61.655,44.1,1.862,4.096,0,0,0
226,_27501_,host_if,MUX2_X1,58.235,37.1,1.862,4.096,0,0,0
227,_27502_,host_if,MUX2_X1,59.755,39.9,1.862,4.096,0,0,0
228,_27503_,host_if,MUX2_X1,61.845,37.1,1.862,4.096,0,0,0
229,_27504_,host_if,MUX2_X1,62.795,38.5,1.862,4.096,0,0,0
230,_27505_,host_if,MUX2_X1,64.695,38.5,1.862,4.096,0,0,0
231,_27506_,host_if,MUX2_X1,94.525,38.5,1.862,4.096,0,0,0
232,_27507_,host_if,MUX2_X1,72.865,58.1,1.862,4.096,0,0,0
233,_27508_,host_if,MUX2_X1,76.285,56.7,1.862,4.096,0,0,0
234,_27509_,host_if,MUX2_X1,76.285,58.1,1.862,4.096,0,0,0
235,_27510_,host_if,MUX2_X1,73.625,60.9,1.862,4.096,0,0,0
236,clkload642,ch_ctrl,CLKBUF_X1,176.605,258.3,0.798,1.756,0,1,0
237,_27512_,host_if,MUX2_X1,77.805,60.9,1.862,4.096,0,0,0
238,_27513_,host_if,MUX2_X1,76.475,60.9,1.862,4.096,0,0,0
239,_27514_,host_if,MUX2_X1,77.045,59.5,1.862,4.096,0,0,0
240,_27515_,host_if,MUX2_X1,85.595,60.9,1.862,4.096,0,0,0
241,_27516_,host_if,MUX2_X1,87.115,56.7,1.862,4.096,0,0,0
242,_27517_,host_if,MUX2_X1,87.305,60.9,1.862,4.096,0,0,0
243,_27518_,host_if,MUX2_X1,91.865,62.3,1.862,4.096,0,0,0
244,_27519_,host_if,MUX2_X1,93.385,58.1,1.862,4.096,0,0,0
245,_27520_,host_if,MUX2_X1,93.005,60.9,1.862,4.096,0,0,0
246,_27521_,host_if,MUX2_X1,94.335,60.9,1.862,4.096,0,0,0
247,_27522_,host_if,MUX2_X1,96.045,60.9,1.862,4.096,0,0,0
248,_27523_,host_if,MUX2_X1,96.615,67.9,1.862,4.096,0,0,0
249,_27524_,host_if,MUX2_X1,80.655,34.3,1.862,4.096,0,0,0
250,_27525_,host_if,MUX2_X1,81.605,35.7,1.862,4.096,0,0,0
251,_27526_,host_if,MUX2_X1,81.985,34.3,1.862,4.096,0,0,0
252,_27527_,host_if,MUX2_X1,83.695,30.1,1.862,4.096,0,0,0
253,_27528_,host_if,MUX2_X1,84.835,28.7,1.862,4.096,0,0,0
254,_27529_,host_if,MUX2_X1,85.785,30.1,1.862,4.096,0,0,0
255,_27530_,host_if,MUX2_X1,86.545,34.3,1.862,4.096,0,0,0
256,_27531_,host_if,MUX2_X1,89.395,41.3,1.862,4.096,0,0,0
257,_27532_,host_if,MUX2_X1,87.305,41.3,1.862,4.096,0,0,0
258,_27533_,host_if,MUX2_X1,90.915,39.9,1.862,4.096,0,0,0
259,_27534_,host_if,MUX2_X1,90.915,32.9,1.862,4.096,0,0,0
260,clkload641,ch_ctrl,CLKBUF_X1,170.905,270.9,0.798,1.756,0,1,0
261,_27536_,host_if,MUX2_X1,92.815,31.5,1.862,4.096,0,0,0
262,clkload640,ch_ctrl,CLKBUF_X1,176.035,286.3,0.798,1.756,0,1,0
263,_27538_,host_if,MUX2_X1,92.245,32.9,1.862,4.096,0,0,0
264,clkload639,ch_ctrl,CLKBUF_X1,187.245,272.3,0.798,1.756,0,1,0
265,_27540_,host_if,MUX2_X1,92.245,35.7,1.862,4.096,0,0,0
266,clkload638,ch_ctrl,INV_X1,191.14,262.5,0.532,1.17,0,0,0
267,_27542_,host_if,MUX2_X1,92.435,37.1,1.862,4.096,0,0,0
268,clkload637,ch_ctrl,CLKBUF_X1,199.975,256.9,0.798,1.756,0,1,0
269,_27544_,host_if,MUX2_X1,96.235,37.1,1.862,4.096,0,0,0
270,_27545_,host_if,MUX2_X1,55.575,51.1,1.862,4.096,0,0,0
271,_27546_,host_if,MUX2_X1,51.585,49.7,1.862,4.096,0,0,0
272,_27547_,host_if,MUX2_X1,56.905,51.1,1.862,4.096,0,0,0
273,_27548_,host_if,MUX2_X1,62.605,52.5,1.862,4.096,0,0,0
274,_27549_,host_if,MUX2_X1,65.265,51.1,1.862,4.096,0,0,0
275,_27550_,host_if,MUX2_X1,64.125,52.5,1.862,4.096,0,0,0
276,_27551_,host_if,MUX2_X1,63.555,51.1,1.862,4.096,0,0,0
277,_27552_,host_if,MUX2_X1,47.785,56.7,1.862,4.096,0,0,0
278,_27553_,host_if,MUX2_X1,49.685,55.3,1.862,4.096,0,0,0
279,_27554_,host_if,MUX2_X1,50.445,56.7,1.862,4.096,0,0,0
280,_27555_,host_if,MUX2_X1,57.665,58.1,1.862,4.096,0,0,0
281,_27556_,host_if,MUX2_X1,60.895,59.5,1.862,4.096,0,0,0
282,_27557_,host_if,MUX2_X1,61.465,58.1,1.862,4.096,0,0,0
283,_27558_,host_if,MUX2_X1,61.845,56.7,1.862,4.096,0,0,0
284,_27559_,host_if,MUX2_X1,64.505,56.7,1.862,4.096,0,0,0
285,_27560_,host_if,MUX2_X1,96.615,62.3,1.862,4.096,0,0,0
286,_27561_,host_if,MUX2_X1,70.585,31.5,1.862,4.096,0,0,0
287,clkload636,ch_ctrl,CLKBUF_X1,185.725,255.5,0.798,1.756,0,1,0
288,_27563_,host_if,MUX2_X1,74.195,30.1,1.862,4.096,0,0,0
289,clkload635,ch_ctrl,CLKBUF_X1,189.905,247.1,0.798,1.756,0,1,0
290,_27565_,host_if,MUX2_X1,73.815,31.5,1.862,4.096,0,0,0
291,_27566_,host_if,MUX2_X1,72.675,25.9,1.862,4.096,0,0,0
292,_27567_,host_if,MUX2_X1,76.095,25.9,1.862,4.096,0,0,0
293,_27568_,host_if,MUX2_X1,75.145,27.3,1.862,4.096,0,0,0
294,_27569_,host_if,MUX2_X1,75.145,31.5,1.862,4.096,0,0,0
295,_27570_,host_if,MUX2_X1,70.395,42.7,1.862,4.096,0,0,0
296,_27571_,host_if,MUX2_X1,74.195,44.1,1.862,4.096,0,0,0
297,_27572_,host_if,MUX2_X1,73.815,42.7,1.862,4.096,0,0,0
298,_27573_,host_if,MUX2_X1,69.255,37.1,1.862,4.096,0,0,0
299,_27574_,host_if,MUX2_X1,72.675,37.1,1.862,4.096,0,0,0
300,_27575_,host_if,MUX2_X1,74.005,37.1,1.862,4.096,0,0,0
301,_27576_,host_if,MUX2_X1,74.955,38.5,1.862,4.096,0,0,0
302,_27577_,host_if,MUX2_X1,76.855,38.5,1.862,4.096,0,0,0
303,_27578_,host_if,MUX2_X1,93.765,39.9,1.862,4.096,0,0,0
304,_27579_,host_if,MUX2_X1,30.875,67.9,1.862,4.096,0,0,0
305,_27580_,host_if,MUX2_X1,33.155,67.9,1.862,4.096,0,0,0
306,_27581_,host_if,MUX2_X1,34.485,67.9,1.862,4.096,0,0,0
307,_27582_,host_if,MUX2_X1,39.805,67.9,1.862,4.096,0,0,0
308,_27583_,host_if,MUX2_X1,38.855,72.1,1.862,4.096,0,0,0
309,_27584_,host_if,MUX2_X1,37.715,70.7,1.862,4.096,0,0,0
310,_27585_,host_if,MUX2_X1,38.095,69.3,1.862,4.096,0,0,0
311,_27586_,host_if,MUX2_X1,21.565,70.7,1.862,4.096,0,0,0
312,_27587_,host_if,MUX2_X1,23.275,69.3,1.862,4.096,0,0,0
313,_27588_,host_if,MUX2_X1,24.415,70.7,1.862,4.096,0,0,0
314,_27589_,host_if,MUX2_X1,24.985,73.5,1.862,4.096,0,0,0
315,_27590_,host_if,MUX2_X1,29.165,73.5,1.862,4.096,0,0,0
316,_27591_,host_if,MUX2_X1,27.835,73.5,1.862,4.096,0,0,0
317,_27592_,host_if,MUX2_X1,28.785,70.7,1.862,4.096,0,0,0
318,_27593_,host_if,MUX2_X1,39.615,70.7,1.862,4.096,0,0,0
319,_27594_,host_if,MUX2_X1,96.615,69.3,1.862,4.096,0,0,0
320,_27595_,host_if,MUX2_X1,30.875,86.1,1.862,4.096,0,0,0
321,_27596_,host_if,MUX2_X1,35.245,84.7,1.862,4.096,0,0,0
322,_27597_,host_if,MUX2_X1,33.915,84.7,1.862,4.096,0,0,0
323,_27598_,host_if,MUX2_X1,34.675,77.7,1.862,4.096,0,0,0
324,clkload634,ch_ctrl,CLKBUF_X1,195.225,238.7,0.798,1.756,0,1,0
325,_27600_,host_if,MUX2_X1,37.715,77.7,1.862,4.096,0,0,0
326,_27601_,host_if,MUX2_X1,36.385,79.1,1.862,4.096,0,0,0
327,clkload633,ch_ctrl,CLKBUF_X1,199.785,227.5,0.798,1.756,0,1,0
