scenario,fy,fx,drop_v
idle,4,46,0.00031699
idle,4,47,0.00031108
idle,4,48,0.0003044
idle,4,49,0.0003113
idle,4,50,0.00031756
idle,4,51,0.00032413
idle,4,52,0.00033078
idle,4,53,0.00033715
idle,4,54,0.00034331
idle,4,55,0.00034979
idle,4,56,0.00035601
idle,4,57,0.0003621
idle,4,58,0.00036713
idle,4,59,0.00037297
idle,4,60,0.00037885
idle,4,61,0.00038567
idle,4,62,0.00039307
idle,4,63,0.00039983
idle,4,64,0.00040662
idle,4,65,0.00041373
idle,4,66,0.00042126
idle,4,67,0.00042886
idle,4,68,0.00043572
idle,4,69,0.00044222
idle,4,70,0.00044833
idle,4,71,0.00045457
idle,4,72,0.00046103
idle,4,73,0.00046833
idle,4,74,0.00047534
idle,4,75,0.00047975
idle,4,76,0.00048516
idle,4,77,0.00049068
idle,4,78,0.00049652
idle,4,79,0.00050271
idle,4,80,0.00050877
idle,4,81,0.0005147
idle,4,82,0.00052133
idle,4,83,0.00052774
idle,4,84,0.00053424
idle,4,85,0.00054063
idle,4,86,0.00054722
idle,4,87,0.00055372
idle,4,88,0.00056035
idle,4,89,0.00056695
idle,4,90,0.00057359
idle,4,91,0.00058019
idle,4,92,0.00058684
idle,4,93,0.00059348
idle,4,94,0.00060017
idle,4,95,0.00060683
idle,5,0,0.0006081
idle,5,1,0.00060143
idle,5,2,0.00059476
idle,5,3,0.0005881
idle,5,4,0.00058149
idle,5,5,0.00057528
idle,5,6,0.00056907
idle,5,7,0.0005624
idle,5,8,0.00055619
idle,5,9,0.0005505
idle,5,10,0.00054442
idle,5,11,0.00053811
idle,5,12,0.00053221
idle,5,13,0.00052573
idle,5,14,0.00051961
idle,5,15,0.00051399
idle,5,16,0.00050845
idle,5,17,0.00050189
idle,5,18,0.00049513
idle,5,19,0.00048834
idle,5,20,0.00048436
idle,5,21,0.00047924
idle,5,22,0.0004724
idle,5,23,0.00046528
idle,5,24,0.00045766
idle,5,25,0.00045167
idle,5,26,0.00044506
idle,5,27,0.00043766
idle,5,28,0.00043011
idle,5,29,0.00042192
idle,5,30,0.00041545
idle,5,31,0.00040903
idle,5,32,0.00040241
idle,5,33,0.0003956
idle,5,34,0.00038851
idle,5,35,0.00038135
idle,5,36,0.00037524
idle,5,37,0.00036987
idle,5,38,0.00036424
idle,5,39,0.00035781
idle,5,40,0.00035126
idle,5,41,0.00034597
idle,5,42,0.00034015
idle,5,43,0.00033346
idle,5,44,0.00032572
idle,5,45,0.00031839
idle,5,46,0.00031182
idle,5,47,0.00030496
idle,5,48,0.00029788
idle,5,49,0.00030422
idle,5,50,0.00031063
idle,5,51,0.00031756
idle,5,52,0.0003239
idle,5,53,0.00033032
idle,5,54,0.00033645
idle,5,55,0.00034284
idle,5,56,0.00034968
idle,5,57,0.00035644
idle,5,58,0.00036333
idle,5,59,0.00036938
idle,5,60,0.00037543
idle,5,61,0.00038193
idle,5,62,0.00038935
idle,5,63,0.00039732
idle,5,64,0.00040466
idle,5,65,0.00041162
idle,5,66,0.00041827
idle,5,67,0.00042562
idle,5,68,0.00043214
idle,5,69,0.00043843
idle,5,70,0.0004441
idle,5,71,0.00045052
idle,5,72,0.00045819
idle,5,73,0.00046509
idle,5,74,0.00047163
idle,5,75,0.00047649
idle,5,76,0.00048035
idle,5,77,0.00048584
idle,5,78,0.00049183
idle,5,79,0.00049781
idle,5,80,0.00050325
idle,5,81,0.00050874
idle,5,82,0.00051541
idle,5,83,0.00052169
idle,5,84,0.00052797
idle,5,85,0.00053424
idle,5,86,0.00054091
idle,5,87,0.00054725
idle,5,88,0.00055385
idle,5,89,0.00056039
idle,5,90,0.00056706
idle,5,91,0.00057366
idle,5,92,0.00058019
idle,5,93,0.00058686
idle,5,94,0.00059353
idle,5,95,0.00060019
idle,6,0,0.00060185
idle,6,1,0.00059518
idle,6,2,0.00058852
idle,6,3,0.00058185
idle,6,4,0.00057535
idle,6,5,0.00056943
idle,6,6,0.00056354
idle,6,7,0.00055805
idle,6,8,0.00055108
idle,6,9,0.00054495
idle,6,10,0.00053892
idle,6,11,0.00053256
idle,6,12,0.00052588
idle,6,13,0.00051909
idle,6,14,0.00051292
idle,6,15,0.00050658
idle,6,16,0.00050053
idle,6,17,0.00049409
idle,6,18,0.00048754
idle,6,19,0.00048066
idle,6,20,0.00047439
idle,6,21,0.00046823
idle,6,22,0.00046175
idle,6,23,0.00045506
idle,6,24,0.00044793
idle,6,25,0.00044143
idle,6,26,0.00043501
idle,6,27,0.00042844
idle,6,28,0.00042174
idle,6,29,0.00041493
idle,6,30,0.00040823
idle,6,31,0.00040174
idle,6,32,0.00039537
idle,6,33,0.00038848
idle,6,34,0.00038168
idle,6,35,0.00037525
idle,6,36,0.00036938
idle,6,37,0.0003636
idle,6,38,0.00035714
idle,6,39,0.00035043
idle,6,40,0.00034451
idle,6,41,0.0003391
idle,6,42,0.00033321
idle,6,43,0.00032667
idle,6,44,0.00031958
idle,6,45,0.00031321
idle,6,46,0.00030715
idle,6,47,0.00030076
idle,6,48,0.0002942
idle,6,49,0.00029984
idle,6,50,0.00030643
idle,6,51,0.00031437
idle,6,52,0.00032253
idle,6,53,0.00032851
idle,6,54,0.00033408
idle,6,55,0.00033945
idle,6,56,0.00034712
idle,6,57,0.00035335
idle,6,58,0.00035905
idle,6,59,0.00036585
idle,6,60,0.00037183
idle,6,61,0.00037921
idle,6,62,0.00038651
idle,6,63,0.00039291
idle,6,64,0.00039898
idle,6,65,0.00040516
idle,6,66,0.00041156
idle,6,67,0.00041903
idle,6,68,0.00042598
idle,6,69,0.00043244
idle,6,70,0.00043884
idle,6,71,0.00044462
idle,6,72,0.00045126
idle,6,73,0.00045732
idle,6,74,0.0004636
idle,6,75,0.000469
idle,6,76,0.00047483
idle,6,77,0.00048041
idle,6,78,0.00048588
idle,6,79,0.00049176
idle,6,80,0.00049721
idle,6,81,0.00050269
idle,6,82,0.00050896
idle,6,83,0.00051531
idle,6,84,0.00052161
idle,6,85,0.0005278
idle,6,86,0.00053411
idle,6,87,0.00054068
idle,6,88,0.00054727
idle,6,89,0.00055382
idle,6,90,0.00056039
idle,6,91,0.00056697
idle,6,92,0.00057359
idle,6,93,0.00058026
idle,6,94,0.00058693
idle,6,95,0.00059359
idle,7,0,0.00059554
idle,7,1,0.00058887
idle,7,2,0.00058221
idle,7,3,0.00057554
idle,7,4,0.00056907
idle,7,5,0.0005637
