path_id,endpoint,clock_domain,slack_ns,delay_ns,inst_ids
10,u_seq_core.op_q[0]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;40797;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
11,u_seq_core.op_q[4]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;40797;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
12,u_seq_core.op_q[1]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;39972;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
13,u_seq_core.op_q[3]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;39972;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
14,g_chan[1].u_cdc_chr.rbin[1]$_DFF_PN0_,clk_core,4.39,-0.97,22705;23584;23662;23671;23677;29236;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
15,g_chan[1].u_cdc_chr.rgray[3]$_DFF_PN0_,clk_core,4.39,-0.97,22705;23584;23662;23671;23677;29236;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
16,u_seq_core.op_q[5]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;40799;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
17,u_seq_core.op_q[6]$_DFFE_PN0P_,clk_core,4.39,-0.97,23444;23631;23670;23672;23677;40799;41355;41369;41370;41373;48184;48198;48286;48290;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
18,u_dma_fabric.rbeat_data[28]$_DFFE_PN0P_,clk_core,4.4,-0.97,22705;23584;23662;23671;23677;29076;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
19,u_dma_fabric.rbeat_data[39]$_DFFE_PN0P_,clk_core,4.4,-0.97,22705;23584;23662;23671;23677;29076;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
20,u_dma_fabric.rbeat_data[41]$_DFFE_PN0P_,clk_core,4.4,-0.97,22705;23584;23662;23671;23677;29076;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
21,u_dma_fabric.rbeat_data[44]$_DFFE_PN0P_,clk_core,4.4,-0.97,22705;23584;23662;23671;23677;29076;41355;41369;41370;41373;48185;48187;48188;48200;48201;50125;77987;117666;117668;117669;117670;117671;117672;117673;117674;117675;117676;117677;117678;117679;117680;117681
