inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
0,_14554_,top,INV_X2,83.315,102.9,0.798,1.756,0,0,0
1,place2558,top,BUF_X8,58.805,186.9,3.458,7.608,0,0,0
2,place2557,top,BUF_X2,84.17,212.1,1.064,2.341,0,0,0
3,place2537,top,BUF_X1,92.435,83.3,0.798,1.756,0,0,0
4,place2556,top,BUF_X2,54.91,128.1,1.064,2.341,0,0,0
5,place2555,top,BUF_X2,17.86,114.1,1.064,2.341,0,0,0
6,place2554,top,BUF_X2,80.94,94.5,1.064,2.341,0,0,0
7,place2553,top,BUF_X1,85.975,88.9,0.798,1.756,0,0,0
8,place2552,top,BUF_X1,89.395,70.7,0.798,1.756,0,0,0
9,place2546,top,BUF_X1,38.285,212.1,0.798,1.756,0,0,0
10,_14564_,top,MUX2_X1,6.365,151.9,1.862,4.096,0,0,0
11,_14565_,top,MUX2_X1,7.125,156.1,1.862,4.096,0,0,0
12,place2512,top,BUF_X1,7.695,87.5,0.798,1.756,0,0,0
13,place2505,top,BUF_X8,10.355,60.9,3.458,7.608,0,0,0
14,place2504,top,BUF_X1,46.265,65.1,0.798,1.756,0,0,0
15,place2503,top,BUF_X16,63.935,58.1,6.65,14.63,0,0,0
16,place2502,top,BUF_X8,85.025,81.9,3.458,7.608,0,0,0
17,place2511,top,BUF_X1,16.815,86.1,0.798,1.756,0,0,0
18,_14572_,top,MUX2_X1,7.885,154.7,1.862,4.096,0,0,0
19,_14573_,top,MUX2_X1,9.405,153.3,1.862,4.096,0,0,0
20,_14574_,top,MUX2_X1,12.065,153.3,1.862,4.096,0,0,0
21,_14575_,top,MUX2_X1,10.735,153.3,1.862,4.096,0,0,0
22,place2507,top,BUF_X8,60.135,81.9,3.458,7.608,0,0,0
23,_14577_,top,INV_X2,98.515,60.9,0.798,1.756,0,0,0
24,place2506,top,BUF_X1,20.615,59.5,0.798,1.756,0,0,0
25,place2510,top,BUF_X4,46.455,87.5,1.862,4.096,0,0,0
26,place2509,top,BUF_X1,49.875,97.3,0.798,1.756,0,0,0
27,place2508,top,BUF_X8,65.455,83.3,3.458,7.608,0,0,0
28,_14582_,top,MUX2_X1,11.115,154.7,1.862,4.096,0,0,0
29,_14583_,top,MUX2_X1,22.135,151.9,1.862,4.096,0,0,0
30,_14584_,top,MUX2_X1,22.135,157.5,1.862,4.096,0,0,0
31,_14585_,top,MUX2_X1,21.755,154.7,1.862,4.096,0,0,0
32,_14586_,top,MUX2_X1,26.315,154.7,1.862,4.096,0,0,0
33,place2498,top,BUF_X8,74.195,90.3,3.458,7.608,0,0,0
34,_14588_,top,MUX2_X1,23.465,157.5,1.862,4.096,0,0,0
35,_14589_,top,MUX2_X1,23.655,153.3,1.862,4.096,0,0,0
36,_14590_,top,MUX2_X1,23.275,154.7,1.862,4.096,0,0,0
37,place2497,top,BUF_X8,75.525,45.5,3.458,7.608,0,0,0
38,place2495,top,BUF_X4,100.035,60.9,1.862,4.096,0,0,0
39,place2487,top,BUF_X1,140.505,63.7,0.798,1.756,0,0,0
40,_14594_,top,MUX2_X1,23.655,156.1,1.862,4.096,0,0,0
41,place2485,top,BUF_X1,145.065,52.5,0.798,1.756,0,0,0
42,_14596_,top,MUX2_X1,35.055,151.9,1.862,4.096,0,0,0
43,_14597_,top,MUX2_X1,37.905,150.5,1.862,4.096,0,0,0
44,place2484,top,BUF_X1,146.965,52.5,0.798,1.756,0,0,0
45,place2483,top,BUF_X1,139.555,58.1,0.798,1.756,0,0,0
46,_14600_,top,MUX2_X1,37.715,151.9,1.862,4.096,0,0,0
47,_14601_,top,NAND2_X1,38.665,151.9,0.798,1.756,0,0,0
48,place2489,top,BUF_X2,92.15,62.3,1.064,2.341,0,0,0
49,place2488,top,BUF_X1,141.075,63.7,0.798,1.756,0,0,0
50,place2486,top,BUF_X1,142.215,51.1,0.798,1.756,0,0,0
51,place2482,top,BUF_X1,138.035,53.9,0.798,1.756,0,0,0
52,_14606_,top,MUX2_X1,39.805,156.1,1.862,4.096,0,0,0
53,_14607_,top,INV_X1,90.25,93.1,0.532,1.17,0,0,0
54,_14608_,top,NOR2_X2,86.735,93.1,1.33,2.926,0,0,0
55,_14609_,top,AOI22_X1,39.425,154.7,1.33,2.926,0,0,0
56,place2479,top,BUF_X1,168.245,119.7,0.798,1.756,0,0,0
57,_14611_,top,OAI21_X1,38.38,154.7,1.064,2.341,0,0,0
58,_14612_,top,MUX2_X1,11.115,160.3,1.862,4.096,0,0,0
59,_14613_,top,MUX2_X1,13.015,161.7,1.862,4.096,0,0,0
60,place2465,top,BUF_X1,36.765,143.5,0.798,1.756,0,0,0
61,_14615_,top,MUX2_X1,12.825,160.3,1.862,4.096,0,0,0
62,_14616_,top,MUX2_X1,6.555,160.3,1.862,4.096,0,0,0
63,place2464,top,BUF_X1,73.055,72.1,0.798,1.756,0,0,0
64,_14618_,top,MUX2_X1,9.405,161.7,1.862,4.096,0,0,0
65,_14619_,top,MUX2_X1,9.595,160.3,1.862,4.096,0,0,0
66,_14620_,top,MUX2_X1,17.005,160.3,1.862,4.096,0,0,0
67,place2462,top,BUF_X2,86.07,98.7,1.064,2.341,0,0,0
68,_14622_,top,MUX2_X1,30.495,154.7,1.862,4.096,0,0,0
69,place2463,top,BUF_X1,41.325,67.9,0.798,1.756,0,0,0
70,_14624_,top,INV_X2,88.065,91.7,0.798,1.756,0,0,0
71,place2459,top,BUF_X1,123.215,74.9,0.798,1.756,0,0,0
72,place2460,top,BUF_X2,73.53,77.7,1.064,2.341,0,0,0
73,_14627_,top,MUX2_X1,31.825,154.7,1.862,4.096,0,0,0
74,_14628_,top,NOR2_X1,6.175,101.5,0.798,1.756,0,0,0
75,place2458,top,BUF_X1,138.605,69.3,0.798,1.756,0,0,0
76,place2455,top,BUF_X1,148.105,63.7,0.798,1.756,0,0,0
77,place2454,top,BUF_X1,125.685,67.9,0.798,1.756,0,0,0
78,place2471,top,BUF_X4,18.715,70.7,1.862,4.096,0,0,0
79,_14633_,top,MUX2_X1,28.405,24.5,1.862,4.096,0,0,0
80,place2457,top,BUF_X1,124.355,81.9,0.798,1.756,0,0,0
81,_14635_,top,MUX2_X1,29.355,21.7,1.862,4.096,0,0,0
82,place2453,top,BUF_X1,134.425,73.5,0.798,1.756,0,0,0
83,_14637_,top,MUX2_X1,29.735,24.5,1.862,4.096,0,0,0
84,_14638_,top,MUX2_X1,35.435,21.7,1.862,4.096,0,0,0
85,place2470,top,BUF_X1,21.755,46.9,0.798,1.756,0,0,0
86,_14640_,top,MUX2_X1,36.765,21.7,1.862,4.096,0,0,0
87,place2469,top,BUF_X1,14.915,45.5,0.798,1.756,0,0,0
88,_14642_,top,MUX2_X1,36.385,23.1,1.862,4.096,0,0,0
89,place2434,top,BUF_X1,207.195,100.1,0.798,1.756,0,0,0
90,_14644_,top,MUX2_X1,36.765,24.5,1.862,4.096,0,0,0
91,_14645_,top,MUX2_X1,39.235,30.1,1.862,4.096,0,0,0
92,_14646_,top,MUX2_X1,39.425,25.9,1.862,4.096,0,0,0
93,_14647_,top,MUX2_X1,39.615,28.7,1.862,4.096,0,0,0
94,_14648_,top,MUX2_X1,32.965,24.5,1.862,4.096,0,0,0
95,place2433,top,BUF_X8,83.505,93.1,3.458,7.608,0,0,0
96,_14650_,top,MUX2_X1,34.675,28.7,1.862,4.096,0,0,0
97,_14651_,top,MUX2_X1,35.055,27.3,1.862,4.096,0,0,0
98,place2432,top,BUF_X1,119.795,62.3,0.798,1.756,0,0,0
99,_14653_,top,MUX2_X1,37.335,28.7,1.862,4.096,0,0,0
100,place2430,top,BUF_X1,160.455,63.7,0.798,1.756,0,0,0
101,_14655_,top,MUX2_X1,37.525,27.3,1.862,4.096,0,0,0
102,place2429,top,BUF_X1,173.755,178.5,0.798,1.756,0,0,0
103,place2426,top,BUF_X1,177.745,88.9,0.798,1.756,0,0,0
104,place2421,top,BUF_X1,112.765,66.5,0.798,1.756,0,0,0
105,_14659_,top,MUX2_X1,31.445,58.1,1.862,4.096,0,0,0
106,place2418,top,BUF_X1,124.165,86.1,0.798,1.756,0,0,0
107,_14661_,top,MUX2_X1,37.335,58.1,1.862,4.096,0,0,0
108,_14662_,top,MUX2_X1,37.715,56.7,1.862,4.096,0,0,0
109,_14663_,top,NAND2_X1,39.045,56.7,0.798,1.756,0,0,0
110,place2416,top,BUF_X1,150.385,63.7,0.798,1.756,0,0,0
111,_14665_,top,MUX2_X1,45.125,58.1,1.862,4.096,0,0,0
112,_14666_,top,AOI22_X1,46.265,58.1,1.33,2.926,0,0,0
113,place2408,top,BUF_X1,120.935,25.9,0.798,1.756,0,0,0
114,_14668_,top,OAI21_X1,39.9,56.7,1.064,2.341,0,0,0
115,_14669_,top,MUX2_X1,35.245,37.1,1.862,4.096,0,0,0
116,place2406,top,BUF_X1,91.105,178.5,0.798,1.756,0,0,0
117,_14671_,top,MUX2_X1,36.195,35.7,1.862,4.096,0,0,0
118,_14672_,top,MUX2_X1,36.575,37.1,1.862,4.096,0,0,0
119,_14673_,top,MUX2_X1,38.475,41.3,1.862,4.096,0,0,0
120,place2414,top,BUF_X4,146.775,84.7,1.862,4.096,0,0,0
121,_14675_,top,MUX2_X1,38.665,44.1,1.862,4.096,0,0,0
122,place2398,top,BUF_X1,128.725,111.3,0.798,1.756,0,0,0
123,_14677_,top,MUX2_X1,39.235,42.7,1.862,4.096,0,0,0
124,_14678_,top,MUX2_X1,39.995,44.1,1.862,4.096,0,0,0
125,place2399,top,BUF_X1,122.645,100.1,0.798,1.756,0,0,0
126,_14680_,top,MUX2_X1,40.755,46.9,1.862,4.096,0,0,0
127,place2391,top,BUF_X1,133.285,126.7,0.798,1.756,0,0,0
128,_14682_,top,MUX2_X1,42.085,46.9,1.862,4.096,0,0,0
129,place2389,top,BUF_X2,95.38,80.5,1.064,2.341,0,0,0
130,_14684_,top,MUX2_X1,35.815,220.5,1.862,4.096,0,0,0
131,_14685_,top,MUX2_X1,37.335,217.7,1.862,4.096,0,0,0
132,_14686_,top,MUX2_X1,36.005,217.7,1.862,4.096,0,0,0
133,_14687_,top,MUX2_X1,41.325,221.9,1.862,4.096,0,0,0
134,place2388,top,BUF_X1,54.245,108.5,0.798,1.756,0,0,0
135,_14689_,top,MUX2_X1,42.845,217.7,1.862,4.096,0,0,0
136,_14690_,top,MUX2_X1,41.515,217.7,1.862,4.096,0,0,0
137,place2387,top,BUF_X1,62.415,100.1,0.798,1.756,0,0,0
138,_14692_,top,MUX2_X1,35.815,216.3,1.862,4.096,0,0,0
139,_14693_,top,MUX2_X1,23.845,217.7,1.862,4.096,0,0,0
140,_14694_,top,MUX2_X1,26.125,217.7,1.862,4.096,0,0,0
141,_14695_,top,MUX2_X1,27.455,217.7,1.862,4.096,0,0,0
142,_14696_,top,MUX2_X1,28.785,217.7,1.862,4.096,0,0,0
143,place2386,top,BUF_X1,60.895,104.3,0.798,1.756,0,0,0
144,_14698_,top,MUX2_X1,30.685,213.5,1.862,4.096,0,0,0
145,place2385,top,BUF_X1,54.435,83.3,0.798,1.756,0,0,0
146,_14700_,top,MUX2_X1,30.495,214.9,1.862,4.096,0,0,0
147,_14701_,top,MUX2_X1,29.165,214.9,1.862,4.096,0,0,0
148,_14702_,top,MUX2_X1,29.735,210.7,1.862,4.096,0,0,0
149,place2390,top,BUF_X1,91.485,80.5,0.798,1.756,0,0,0
150,_14704_,top,MUX2_X1,42.275,206.5,1.862,4.096,0,0,0
151,_14705_,top,MUX2_X1,43.605,205.1,1.862,4.096,0,0,0
152,_14706_,top,MUX2_X1,44.935,205.1,1.862,4.096,0,0,0
153,_14707_,top,NAND2_X1,44.175,200.9,0.798,1.756,0,0,0
154,_14708_,top,MUX2_X1,45.125,200.9,1.862,4.096,0,0,0
155,_14709_,top,AOI22_X1,45.695,199.5,1.33,2.926,0,0,0
156,_14710_,top,OAI21_X1,43.89,199.5,1.064,2.341,0,0,0
157,place2384,top,BUF_X2,87.97,72.1,1.064,2.341,0,0,0
158,_14712_,top,MUX2_X1,22.325,199.5,1.862,4.096,0,0,0
159,place2383,top,BUF_X1,51.775,87.5,0.798,1.756,0,0,0
160,_14714_,top,MUX2_X1,23.655,199.5,1.862,4.096,0,0,0
161,_14715_,top,MUX2_X1,23.845,200.9,1.862,4.096,0,0,0
162,_14716_,top,MUX2_X1,24.415,193.9,1.862,4.096,0,0,0
163,place2382,top,BUF_X1,64.695,74.9,0.798,1.756,0,0,0
164,_14718_,top,MUX2_X1,21.565,195.3,1.862,4.096,0,0,0
165,place2381,top,BUF_X1,76.475,105.7,0.798,1.756,0,0,0
166,_14720_,top,MUX2_X1,24.605,195.3,1.862,4.096,0,0,0
167,_14721_,top,MUX2_X1,24.605,198.1,1.862,4.096,0,0,0
168,_14722_,top,MUX2_X1,30.115,199.5,1.862,4.096,0,0,0
169,_14723_,top,MUX2_X1,30.495,198.1,1.862,4.096,0,0,0
170,place2380,top,BUF_X2,72.96,107.1,1.064,2.341,0,0,0
171,place2405,top,BUF_X1,104.405,65.1,0.798,1.756,0,0,0
172,place2379,top,BUF_X1,48.355,104.3,0.798,1.756,0,0,0
173,place2378,top,BUF_X1,89.585,80.5,0.798,1.756,0,0,0
174,place2377,top,BUF_X1,91.295,100.1,0.798,1.756,0,0,0
175,_14729_,top,MUX2_X1,62.985,34.3,1.862,4.096,0,0,0
176,_14730_,top,MUX2_X1,66.215,37.1,1.862,4.096,0,0,0
177,place2376,top,BUF_X1,104.405,72.1,0.798,1.756,0,0,0
178,place2375,top,BUF_X1,105.545,77.7,0.798,1.756,0,0,0
179,_14733_,top,MUX2_X1,64.695,37.1,1.862,4.096,0,0,0
180,_14734_,top,MUX2_X1,77.425,35.7,1.862,4.096,0,0,0
181,_14735_,top,MUX2_X1,72.105,38.5,1.862,4.096,0,0,0
182,_14736_,top,MUX2_X1,71.915,35.7,1.862,4.096,0,0,0
183,place2372,top,BUF_X1,101.365,74.9,0.798,1.756,0,0,0
184,_14738_,top,MUX2_X1,69.255,37.1,1.862,4.096,0,0,0
185,_14739_,top,MUX2_X1,62.985,45.5,1.862,4.096,0,0,0
186,_14740_,top,MUX2_X1,64.505,39.9,1.862,4.096,0,0,0
187,_14741_,top,MUX2_X1,64.505,42.7,1.862,4.096,0,0,0
188,_14742_,top,MUX2_X1,69.445,46.9,1.862,4.096,0,0,0
189,place2371,top,BUF_X1,149.245,66.5,0.798,1.756,0,0,0
190,_14744_,top,MUX2_X1,70.775,42.7,1.862,4.096,0,0,0
191,_14745_,top,MUX2_X1,71.155,45.5,1.862,4.096,0,0,0
192,_14746_,top,MUX2_X1,71.535,44.1,1.862,4.096,0,0,0
193,_14747_,top,MUX2_X1,71.535,46.9,1.862,4.096,0,0,0
194,_14748_,top,MUX2_X1,81.605,66.5,1.862,4.096,0,0,0
195,_14749_,top,MUX2_X1,83.125,66.5,1.862,4.096,0,0,0
196,_14750_,top,MUX2_X1,82.555,63.7,1.862,4.096,0,0,0
197,_14751_,top,MUX2_X1,77.425,63.7,1.862,4.096,0,0,0
198,_14752_,top,AND2_X1,77.52,67.9,1.064,2.341,0,0,0
199,_14753_,top,INV_X1,73.72,111.3,0.532,1.17,0,0,0
200,place2369,top,BUF_X1,181.355,112.7,0.798,1.756,0,0,0
201,_14755_,top,MUX2_X1,78.565,66.5,1.862,4.096,0,0,0
202,_14756_,top,MUX2_X1,78.565,67.9,1.862,4.096,0,0,0
203,_14757_,top,MUX2_X1,83.125,60.9,1.862,4.096,0,0,0
204,_14758_,top,MUX2_X1,84.645,58.1,1.862,4.096,0,0,0
205,_14759_,top,MUX2_X1,85.215,59.5,1.862,4.096,0,0,0
206,_14760_,top,MUX2_X1,89.775,55.3,1.862,4.096,0,0,0
207,_14761_,top,MUX2_X1,91.485,60.9,1.862,4.096,0,0,0
208,_14762_,top,MUX2_X1,91.675,58.1,1.862,4.096,0,0,0
209,_14763_,top,MUX2_X1,86.355,58.1,1.862,4.096,0,0,0
210,_14764_,top,MUX2_X1,80.655,67.9,1.862,4.096,0,0,0
211,_14765_,top,MUX2_X1,80.085,69.3,1.862,4.096,0,0,0
212,place2368,top,BUF_X1,129.675,101.5,0.798,1.756,0,0,0
213,place2367,top,BUF_X1,129.295,100.1,0.798,1.756,0,0,0
214,place2366,top,BUF_X1,107.825,66.5,0.798,1.756,0,0,0
215,_14769_,top,AOI222_X1,7.41,101.5,2.128,4.682,0,0,0
216,place2365,top,BUF_X1,103.265,63.7,0.798,1.756,0,0,0
217,_14771_,top,AOI21_X1,5.13,101.5,1.064,2.341,0,0,0
218,_14772_,top,MUX2_X1,24.605,32.9,1.862,4.096,0,0,0
219,_14773_,top,MUX2_X1,30.305,32.9,1.862,4.096,0,0,0
220,_14774_,top,MUX2_X1,28.975,32.9,1.862,4.096,0,0,0
221,_14775_,top,MUX2_X1,20.995,31.5,1.862,4.096,0,0,0
222,_14776_,top,MUX2_X1,19.475,32.9,1.862,4.096,0,0,0
223,_14777_,top,MUX2_X1,23.655,34.3,1.862,4.096,0,0,0
224,_14778_,top,MUX2_X1,29.925,34.3,1.862,4.096,0,0,0
225,_14779_,top,MUX2_X1,11.495,49.7,1.862,4.096,0,0,0
226,_14780_,top,MUX2_X1,11.305,46.9,1.862,4.096,0,0,0
227,_14781_,top,MUX2_X1,13.015,46.9,1.862,4.096,0,0,0
228,_14782_,top,MUX2_X1,13.395,39.9,1.862,4.096,0,0,0
229,_14783_,top,MUX2_X1,12.635,41.3,1.862,4.096,0,0,0
230,_14784_,top,MUX2_X1,13.965,41.3,1.862,4.096,0,0,0
231,_14785_,top,MUX2_X1,14.725,44.1,1.862,4.096,0,0,0
232,_14786_,top,MUX2_X1,30.115,44.1,1.862,4.096,0,0,0
233,_14787_,top,MUX2_X1,29.165,63.7,1.862,4.096,0,0,0
234,_14788_,top,MUX2_X1,31.635,63.7,1.862,4.096,0,0,0
235,_14789_,top,MUX2_X1,32.965,63.7,1.862,4.096,0,0,0
236,_14790_,top,NAND2_X1,34.105,63.7,0.798,1.756,0,0,0
237,place2364,top,BUF_X1,146.965,167.3,0.798,1.756,0,0,0
238,_14792_,top,MUX2_X1,37.715,63.7,1.862,4.096,0,0,0
239,place2363,top,BUF_X1,143.925,66.5,0.798,1.756,0,0,0
240,_14794_,top,AOI22_X1,36.195,63.7,1.33,2.926,0,0,0
241,_14795_,top,OAI21_X1,35.34,63.7,1.064,2.341,0,0,0
242,_14796_,top,MUX2_X1,21.755,60.9,1.862,4.096,0,0,0
243,_14797_,top,MUX2_X1,22.895,59.5,1.862,4.096,0,0,0
244,_14798_,top,MUX2_X1,23.655,60.9,1.862,4.096,0,0,0
245,_14799_,top,MUX2_X1,18.335,59.5,1.862,4.096,0,0,0
246,_14800_,top,MUX2_X1,17.765,60.9,1.862,4.096,0,0,0
247,_14801_,top,MUX2_X1,19.095,60.9,1.862,4.096,0,0,0
248,_14802_,top,MUX2_X1,25.365,60.9,1.862,4.096,0,0,0
249,_14803_,top,MUX2_X1,35.245,62.3,1.862,4.096,0,0,0
250,_14804_,top,MUX2_X1,36.575,62.3,1.862,4.096,0,0,0
251,_14805_,top,NOR2_X1,13.015,105.7,0.798,1.756,0,0,0
252,_14806_,top,MUX2_X1,71.155,214.9,1.862,4.096,0,0,0
253,place2373,top,BUF_X1,104.405,66.5,0.798,1.756,0,0,0
254,_14808_,top,MUX2_X1,72.865,216.3,1.862,4.096,0,0,0
255,_14809_,top,MUX2_X1,73.245,214.9,1.862,4.096,0,0,0
256,_14810_,top,MUX2_X1,70.775,209.3,1.862,4.096,0,0,0
257,place2362,top,BUF_X1,147.535,115.5,0.798,1.756,0,0,0
258,_14812_,top,MUX2_X1,71.535,207.9,1.862,4.096,0,0,0
259,place2361,top,BUF_X1,179.265,111.3,0.798,1.756,0,0,0
260,_14814_,top,MUX2_X1,72.105,209.3,1.862,4.096,0,0,0
261,place2360,top,BUF_X1,145.635,83.3,0.798,1.756,0,0,0
262,_14816_,top,MUX2_X1,74.195,213.5,1.862,4.096,0,0,0
263,_14817_,top,MUX2_X1,62.415,210.7,1.862,4.096,0,0,0
264,_14818_,top,MUX2_X1,63.555,209.3,1.862,4.096,0,0,0
265,_14819_,top,MUX2_X1,63.935,212.1,1.862,4.096,0,0,0
266,_14820_,top,MUX2_X1,62.605,214.9,1.862,4.096,0,0,0
267,place2359,top,BUF_X2,148.96,153.3,1.064,2.341,0,0,0
268,_14822_,top,MUX2_X1,62.985,213.5,1.862,4.096,0,0,0
269,place2358,top,BUF_X1,149.055,74.9,0.798,1.756,0,0,0
270,_14824_,top,MUX2_X1,64.315,213.5,1.862,4.096,0,0,0
271,place2357,top,BUF_X1,150.385,119.7,0.798,1.756,0,0,0
272,_14826_,top,MUX2_X1,65.265,212.1,1.862,4.096,0,0,0
273,_14827_,top,MUX2_X1,72.675,212.1,1.862,4.096,0,0,0
274,_14828_,top,MUX2_X1,74.575,184.1,1.862,4.096,0,0,0
275,_14829_,top,MUX2_X1,76.095,186.9,1.862,4.096,0,0,0
276,_14830_,top,MUX2_X1,74.765,186.9,1.862,4.096,0,0,0
277,_14831_,top,NAND2_X1,74.575,188.3,0.798,1.756,0,0,0
278,place2356,top,BUF_X1,142.785,121.1,0.798,1.756,0,0,0
279,_14833_,top,MUX2_X1,71.155,186.9,1.862,4.096,0,0,0
280,place2355,top,BUF_X1,149.435,104.3,0.798,1.756,0,0,0
281,_14835_,top,AOI22_X1,72.485,189.7,1.33,2.926,0,0,0
282,place2354,top,BUF_X1,141.645,116.9,0.798,1.756,0,0,0
283,_14837_,top,OAI21_X1,74.1,189.7,1.064,2.341,0,0,0
284,place2353,top,BUF_X1,144.495,151.9,0.798,1.756,0,0,0
285,_14839_,top,MUX2_X1,84.455,184.1,1.862,4.096,0,0,0
286,place2352,top,BUF_X1,145.635,74.9,0.798,1.756,0,0,0
287,_14841_,top,MUX2_X1,87.115,185.5,1.862,4.096,0,0,0
288,place2351,top,BUF_X1,177.745,111.3,0.798,1.756,0,0,0
289,_14843_,top,MUX2_X1,85.785,185.5,1.862,4.096,0,0,0
290,_14844_,top,MUX2_X1,81.795,177.1,1.862,4.096,0,0,0
291,_14845_,top,MUX2_X1,86.355,178.5,1.862,4.096,0,0,0
292,_14846_,top,MUX2_X1,83.695,178.5,1.862,4.096,0,0,0
293,_14847_,top,MUX2_X1,84.075,185.5,1.862,4.096,0,0,0
294,place2374,top,BUF_X1,105.925,74.9,0.798,1.756,0,0,0
295,_14849_,top,MUX2_X1,75.335,191.1,1.862,4.096,0,0,0
296,_14850_,top,MUX2_X1,74.005,191.1,1.862,4.096,0,0,0
297,place2350,top,BUF_X1,142.785,69.3,0.798,1.756,0,0,0
298,place2349,top,BUF_X1,147.155,108.5,0.798,1.756,0,0,0
299,_14853_,top,MUX2_X1,8.075,147.7,1.862,4.096,0,0,0
300,_14854_,top,MUX2_X1,9.025,149.1,1.862,4.096,0,0,0
301,place2348,top,BUF_X1,144.495,77.7,0.798,1.756,0,0,0
302,_14856_,top,MUX2_X1,9.405,147.7,1.862,4.096,0,0,0
303,_14857_,top,MUX2_X1,14.155,144.9,1.862,4.096,0,0,0
304,_14858_,top,MUX2_X1,15.865,146.3,1.862,4.096,0,0,0
305,_14859_,top,MUX2_X1,15.485,144.9,1.862,4.096,0,0,0
306,_14860_,top,MUX2_X1,16.815,144.9,1.862,4.096,0,0,0
307,_14861_,top,MUX2_X1,6.745,136.5,1.862,4.096,0,0,0
308,_14862_,top,MUX2_X1,7.885,139.3,1.862,4.096,0,0,0
309,_14863_,top,MUX2_X1,8.075,140.7,1.862,4.096,0,0,0
310,_14864_,top,MUX2_X1,15.865,137.9,1.862,4.096,0,0,0
311,_14865_,top,MUX2_X1,15.105,136.5,1.862,4.096,0,0,0
312,_14866_,top,MUX2_X1,16.435,136.5,1.862,4.096,0,0,0
313,_14867_,top,MUX2_X1,16.815,142.1,1.862,4.096,0,0,0
314,_14868_,top,MUX2_X1,20.045,144.9,1.862,4.096,0,0,0
315,place2347,top,BUF_X1,142.595,87.5,0.798,1.756,0,0,0
316,_14870_,top,MUX2_X1,41.135,144.9,1.862,4.096,0,0,0
317,_14871_,top,MUX2_X1,43.795,143.5,1.862,4.096,0,0,0
318,_14872_,top,MUX2_X1,42.465,144.9,1.862,4.096,0,0,0
319,_14873_,top,MUX2_X1,43.035,146.3,1.862,4.096,0,0,0
320,_14874_,top,AND2_X1,44.65,150.5,1.064,2.341,0,0,0
321,_14875_,top,MUX2_X1,44.365,146.3,1.862,4.096,0,0,0
322,_14876_,top,MUX2_X1,43.795,144.9,1.862,4.096,0,0,0
323,_14877_,top,MUX2_X1,29.925,140.7,1.862,4.096,0,0,0
324,_14878_,top,MUX2_X1,27.455,142.1,1.862,4.096,0,0,0
325,_14879_,top,MUX2_X1,30.305,142.1,1.862,4.096,0,0,0
326,_14880_,top,MUX2_X1,23.845,143.5,1.862,4.096,0,0,0
327,_14881_,top,MUX2_X1,26.505,143.5,1.862,4.096,0,0,0
328,_14882_,top,MUX2_X1,27.835,143.5,1.862,4.096,0,0,0
329,_14883_,top,MUX2_X1,30.875,143.5,1.862,4.096,0,0,0
330,_14884_,top,MUX2_X1,32.585,144.9,1.862,4.096,0,0,0
331,_14885_,top,MUX2_X1,33.915,144.9,1.862,4.096,0,0,0
332,place2346,top,BUF_X1,143.545,74.9,0.798,1.756,0,0,0
333,_14887_,top,MUX2_X1,31.445,161.7,1.862,4.096,0,0,0
334,_14888_,top,MUX2_X1,30.875,160.3,1.862,4.096,0,0,0
335,_14889_,top,MUX2_X1,32.205,160.3,1.862,4.096,0,0,0
336,_14890_,top,MUX2_X1,32.965,170.1,1.862,4.096,0,0,0
337,_14891_,top,MUX2_X1,37.145,170.1,1.862,4.096,0,0,0
338,_14892_,top,MUX2_X1,34.105,167.3,1.862,4.096,0,0,0
339,_14893_,top,MUX2_X1,33.535,160.3,1.862,4.096,0,0,0
340,_14894_,top,MUX2_X1,22.895,165.9,1.862,4.096,0,0,0
341,_14895_,top,MUX2_X1,22.325,168.7,1.862,4.096,0,0,0
342,_14896_,top,MUX2_X1,24.225,165.9,1.862,4.096,0,0,0
343,_14897_,top,MUX2_X1,23.845,168.7,1.862,4.096,0,0,0
344,_14898_,top,MUX2_X1,24.985,167.3,1.862,4.096,0,0,0
345,_14899_,top,MUX2_X1,26.315,167.3,1.862,4.096,0,0,0
346,_14900_,top,MUX2_X1,25.935,165.9,1.862,4.096,0,0,0
347,_14901_,top,MUX2_X1,30.875,157.5,1.862,4.096,0,0,0
348,_14902_,top,MUX2_X1,30.115,153.3,1.862,4.096,0,0,0
349,_14903_,top,MUX2_X1,32.965,153.3,1.862,4.096,0,0,0
350,_14904_,top,MUX2_X1,33.155,154.7,1.862,4.096,0,0,0
351,_14905_,top,NAND2_X1,33.725,156.1,0.798,1.756,0,0,0
352,_14906_,top,MUX2_X1,35.625,160.3,1.862,4.096,0,0,0
353,_14907_,top,AOI22_X1,36.765,158.9,1.33,2.926,0,0,0
354,_14908_,top,OAI21_X1,32.68,157.5,1.064,2.341,0,0,0
355,_14909_,top,MUX2_X1,11.685,168.7,1.862,4.096,0,0,0
356,_14910_,top,MUX2_X1,15.105,170.1,1.862,4.096,0,0,0
357,_14911_,top,MUX2_X1,15.105,168.7,1.862,4.096,0,0,0
358,_14912_,top,MUX2_X1,6.745,172.9,1.862,4.096,0,0,0
359,_14913_,top,MUX2_X1,7.315,170.1,1.862,4.096,0,0,0
360,_14914_,top,MUX2_X1,8.645,170.1,1.862,4.096,0,0,0
361,_14915_,top,MUX2_X1,16.625,168.7,1.862,4.096,0,0,0
362,_14916_,top,MUX2_X1,29.545,157.5,1.862,4.096,0,0,0
