inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
6677,_32967_,ch_ctrl,NAND2_X1,317.965,83.3,0.798,1.756,0,0,0
6678,_32968_,ch_ctrl,MUX2_X1,305.235,56.7,1.862,4.096,0,0,0
6679,_32969_,ch_ctrl,MUX2_X1,308.845,58.1,1.862,4.096,0,0,0
6680,_32970_,ch_ctrl,MUX2_X1,308.655,56.7,1.862,4.096,0,0,0
6681,_32971_,ch_ctrl,MUX2_X1,304.285,52.5,1.862,4.096,0,0,0
6682,_32972_,ch_ctrl,MUX2_X1,310.745,52.5,1.862,4.096,0,0,0
6683,_32973_,ch_ctrl,MUX2_X1,309.415,52.5,1.862,4.096,0,0,0
6684,_32974_,ch_ctrl,MUX2_X1,310.555,56.7,1.862,4.096,0,0,0
6685,_32975_,ch_ctrl,NOR2_X1,312.075,56.7,0.798,1.756,0,0,0
6686,_32976_,ch_ctrl,MUX2_X1,324.805,52.5,1.862,4.096,0,0,0
6687,_32977_,ch_ctrl,MUX2_X1,317.775,52.5,1.862,4.096,0,0,0
6688,_32978_,ch_ctrl,MUX2_X1,319.105,52.5,1.862,4.096,0,0,0
6689,_32979_,ch_ctrl,MUX2_X1,321.765,56.7,1.862,4.096,0,0,0
6690,_32980_,ch_ctrl,MUX2_X1,317.205,56.7,1.862,4.096,0,0,0
6691,_32981_,ch_ctrl,MUX2_X1,318.535,56.7,1.862,4.096,0,0,0
6692,_32982_,ch_ctrl,MUX2_X1,319.865,56.7,1.862,4.096,0,0,0
6693,_32983_,ch_ctrl,NOR2_X1,320.055,58.1,0.798,1.756,0,0,0
6694,_32984_,ch_ctrl,OR3_X1,317.965,58.1,1.33,2.926,0,0,0
6695,_32985_,ch_ctrl,NAND3_X1,318.63,83.3,1.064,2.341,0,0,0
6696,_32986_,ch_ctrl,MUX2_X1,292.125,62.3,1.862,4.096,0,0,0
6697,_32987_,ch_ctrl,MUX2_X1,296.115,62.3,1.862,4.096,0,0,0
6698,_32988_,ch_ctrl,MUX2_X1,297.445,62.3,1.862,4.096,0,0,0
6699,_32989_,ch_ctrl,MUX2_X1,296.685,56.7,1.862,4.096,0,0,0
6700,_32990_,ch_ctrl,MUX2_X1,297.445,52.5,1.862,4.096,0,0,0
6701,_32991_,ch_ctrl,MUX2_X1,298.015,56.7,1.862,4.096,0,0,0
6702,_32992_,ch_ctrl,MUX2_X1,298.965,62.3,1.862,4.096,0,0,0
6703,_32993_,ch_ctrl,MUX2_X1,289.845,76.3,1.862,4.096,0,0,0
6704,_32994_,ch_ctrl,MUX2_X1,292.125,74.9,1.862,4.096,0,0,0
6705,_32995_,ch_ctrl,MUX2_X1,292.315,73.5,1.862,4.096,0,0,0
6706,_32996_,ch_ctrl,MUX2_X1,296.305,77.7,1.862,4.096,0,0,0
6707,_32997_,ch_ctrl,MUX2_X1,297.255,72.1,1.862,4.096,0,0,0
6708,_32998_,ch_ctrl,MUX2_X1,297.825,73.5,1.862,4.096,0,0,0
6709,_32999_,ch_ctrl,MUX2_X1,299.155,73.5,1.862,4.096,0,0,0
6710,_33000_,ch_ctrl,MUX2_X1,300.675,73.5,1.862,4.096,0,0,0
6711,_33001_,ch_ctrl,MUX2_X1,285.855,87.5,1.862,4.096,0,0,0
6712,_33002_,ch_ctrl,MUX2_X1,289.085,88.9,1.862,4.096,0,0,0
6713,_33003_,ch_ctrl,MUX2_X1,288.895,87.5,1.862,4.096,0,0,0
