violation_f1,violation_precision,violation_recall,mae_mv,rmse_mv,r2,spearman,bias_mv,top5pct_hit,picp,mpiw_mv,raw_picp,picp_additive,mpiw_additive_mv,picp_ratio,mpiw_ratio_mv,variant,seed,fold
0.8746803069053708,0.912,0.8402948402948403,3.5118385086818273,4.88814071843786,0.9006474050798647,0.9540813032976209,-1.7877746294660355,0.8262548262548263,,,,,,,,physics_affine,0,3
0.822284122562674,0.7522935779816514,0.9066339066339066,3.3031834140726786,4.553554882160202,0.9137829883601081,0.9551102064051432,1.1917351616173664,0.805019305019305,0.8393132716049383,10.863204884823162,0.3585069444444444,0.8393132716049383,10.863204884823162,0.8685378086419753,19.950331675297484,learned_only,0,3
0.8062015503875969,0.695807314897413,0.9582309582309583,2.1033463023552486,3.306635997355094,0.9545363192103061,0.987010737567752,0.9564969120253651,0.832046332046332,0.8850308641975309,8.754776807324639,0.3717206790123457,0.8850308641975309,8.754776807324639,0.9757908950617284,23.766101295430932,hybrid,0,3
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,0,4
0.8780812791472352,0.9592430858806404,0.8095823095823096,3.635102787814177,5.002954950014241,0.8959253402954918,0.9540813032976209,-2.0290389802943793,0.8262548262548263,,,,,,,,physics_affine,0,4
0.8541409147095179,0.8594527363184079,0.8488943488943489,3.0891830411581718,4.350694389650097,0.9212937953207139,0.9449222383654601,0.1836047482836372,0.7972972972972973,0.8461612654320988,10.48450123008863,0.37528935185185186,0.8461612654320988,10.48450123008863,0.8170331790123457,16.147046412837877,learned_only,0,4
0.820570150922303,0.7528205128205128,0.9017199017199017,1.9035650459146987,3.0150580729885914,0.962200750409745,0.9873202412923695,0.1839936431933887,0.8243243243243243,0.8889853395061729,7.05963005111412,0.4559220679012346,0.8889853395061729,7.05963005111412,0.9639274691358025,40.902469587896604,hybrid,0,4
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,1,0
0.8814229249011858,0.9502840909090909,0.8218673218673219,3.610190635638035,4.986982288558337,0.8965888264456535,0.9540813032976209,-2.0307003784269537,0.8262548262548263,,,,,,,,physics_affine,1,0
0.8425584255842559,0.8435960591133005,0.8415233415233415,3.0267196112286623,4.345873557844315,0.921468121129677,0.9597262742090561,0.026302685370777873,0.777992277992278,0.8451003086419753,10.409831484232571,0.36226851851851855,0.8451003086419753,10.409831484232571,0.8363233024691358,15.081374557828852,learned_only,1,0
0.8556399766218585,0.8160535117056856,0.8992628992628993,1.803262795514794,2.768946577192467,0.9681198050420949,0.9882138300598715,0.1309580776062311,0.833976833976834,0.7920524691358025,4.888422880140427,0.47077546296296297,0.7920524691358025,4.888422880140427,0.8435570987654321,8.312599112946407,hybrid,1,0
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,1,1
0.8806855636123928,0.9502133712660028,0.8206388206388207,3.6092763378856407,4.9829589692593155,0.8967556160256432,0.9540813032976209,-2.017265217721483,0.8262548262548263,,,,,,,,physics_affine,1,1
0.800662617338487,0.7271815446339017,0.8906633906633906,3.256711323275688,4.554011355692674,0.9137657017532694,0.9570488315211335,1.040459504996148,0.7799227799227799,0.6534529320987654,7.412060073191712,0.32609953703703703,0.6534529320987654,7.412060073191712,0.7144097222222222,10.443842141560935,learned_only,1,1
0.8210639441160666,0.7297039159503342,0.9385749385749386,2.1054248649241654,3.1887820117550016,0.9577193672582518,0.9867292502706958,1.021550408559479,0.8223938223938224,0.7847222222222222,6.130306509535074,0.3643904320987654,0.7847222222222222,6.130306509535074,0.917920524691358,12.823330178114444,hybrid,1,1
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,1,2
0.8780804150453956,0.929945054945055,0.8316953316953317,3.5497432636867714,4.9038933110837615,0.9000060230737532,0.9540813032976209,-1.8342138769293466,0.8262548262548263,,,,,,,,physics_affine,1,2
0.8650031989763276,0.9025367156208278,0.8304668304668305,2.8066910364074986,4.022369072587386,0.9327246991332117,0.9653371695402033,-0.15347306883819808,0.7934362934362934,0.8651620370370371,10.241106414564253,0.3507908950617284,0.8651620370370371,10.241106414564253,0.7482638888888888,13.681634237734068,learned_only,1,2
0.8571428571428572,0.8218714768883878,0.8955773955773956,1.788101488852535,2.771022615166239,0.9680719823018195,0.9882841718629393,0.12838809734123202,0.8301158301158301,0.8486689814814815,5.890150232273647,0.4539930555555556,0.8486689814814815,5.890150232273647,0.9379822530864198,13.125300155938138,hybrid,1,2
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,1,3
0.8812664907651715,0.9515669515669516,0.8206388206388207,3.6153126857448785,4.987819884148525,0.8965540863917086,0.9540813032976209,-2.022046365241769,0.8262548262548263,,,,,,,,physics_affine,1,3
0.8359326263256394,0.8491761723700887,0.8230958230958231,2.9937161743089273,4.296858210121288,0.9232295898588091,0.9619941151415345,0.010733215815394785,0.777992277992278,0.7960069444444444,9.013712889047277,0.3853202160493827,0.7960069444444444,9.013712889047277,0.7384259259259259,10.651776462894988,learned_only,1,3
0.8556338028169014,0.8191011235955056,0.8955773955773956,1.8236427982361716,2.760988083371694,0.9683028015062487,0.9880321545437036,0.22322891876095202,0.8378378378378378,0.828125,5.351680437999668,0.46730324074074076,0.828125,5.351680437999668,0.9052854938271605,11.690513463668923,hybrid,1,3
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,1,4
0.8777555110220442,0.9619326500732065,0.8071253071253072,3.6964509091840854,5.108258650447441,0.8914980425225177,0.9540813032976209,-2.2921332277578412,0.8262548262548263,,,,,,,,physics_affine,1,4
0.8145294441386901,0.7377866400797607,0.9090909090909091,3.4974140486199095,4.784779708896981,0.9048046553740692,0.9563829718519659,1.6687829681704145,0.7876447876447876,0.6805555555555556,9.002498281541625,0.3309220679012346,0.6805555555555556,9.002498281541625,0.7775848765432098,13.768808309164644,learned_only,1,4
0.8224500809498111,0.7333974975938402,0.9361179361179361,2.1206254137775815,3.2190521117592312,0.9569128439336035,0.9860664175543591,0.9190388690882005,0.8185328185328186,0.7482638888888888,5.333118121552321,0.42312885802469136,0.7482638888888888,5.333118121552321,0.8230131172839507,8.537774735943346,hybrid,1,4
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,2,0
0.8797385620915033,0.9399441340782123,0.8267813267813268,3.5758309987134154,4.937434910952968,0.8986334694989593,0.9540813032976209,-1.9135545938063823,0.8262548262548263,,,,,,,,physics_affine,2,0
0.8546365914786967,0.8721227621483376,0.8378378378378378,2.984039829571526,4.316981506817898,0.9225088347459239,0.9645450319316017,-0.06885406568694308,0.7451737451737451,0.8072916666666666,9.079847629236824,0.37663966049382713,0.8072916666666666,9.079847629236824,0.7466242283950617,11.107407543817533,learned_only,2,0
0.8584961515689757,0.8285714285714286,0.8906633906633906,1.7617944492363973,2.7807638700536286,0.9678471081814304,0.9879327504352113,0.0926386735767978,0.8301158301158301,0.8303433641975309,5.482752660386214,0.49112654320987653,0.8303433641975309,5.482752660386214,0.8719135802469136,9.320070644879534,hybrid,2,0
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,2,1
0.8779186124082722,0.9605839416058394,0.8083538083538083,3.67511512213628,5.075114519809977,0.8929014704223799,0.9540813032976209,-2.2174813908725244,0.8262548262548263,,,,,,,,physics_affine,2,1
0.8046744574290483,0.7355035605289929,0.8882063882063882,3.413474713294386,4.639637169391729,0.9104924122088,0.9634414072114945,1.554467402357022,0.7760617760617761,0.6095679012345679,7.254732736590198,0.29031635802469136,0.6095679012345679,7.254732736590198,0.6431327160493827,11.113914933391673,learned_only,2,1
0.8224500809498111,0.7333974975938402,0.9361179361179361,2.1336165352914627,3.309916482866249,0.9544460661991132,0.985895383237383,0.917867401102816,0.8185328185328186,0.7453703703703703,5.001913979018574,0.44386574074074076,0.7453703703703703,5.001913979018574,0.7961998456790124,8.765111261194207,hybrid,2,1
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,2,2
0.8762541806020067,0.9618208516886931,0.8046683046683046,3.6572868844718958,5.028726177502268,0.8948503596658712,0.9540813032976209,-2.071419749005394,0.8262548262548263,,,,,,,,physics_affine,2,2
0.8398791540785498,0.8263971462544589,0.8538083538083538,2.994152877255432,4.237653479122228,0.9253305939827886,0.9585207570073223,-0.08860769579745825,0.7857142857142857,0.8552276234567902,10.382364546129695,0.37181712962962965,0.8552276234567902,10.382364546129695,0.7375578703703703,11.387655300757503,learned_only,2,2
0.8502024291497976,0.8032786885245902,0.902948402948403,1.8024790807168036,2.7730785131934037,0.9680245881747722,0.9881760941616391,0.14242006161157952,0.8397683397683398,0.9439621913580247,8.982950713922762,0.4222608024691358,0.9439621913580247,8.982950713922762,0.9448302469135802,31.1159783097497,hybrid,2,2
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,2,3
0.8812664907651715,0.9515669515669516,0.8206388206388207,3.6119308483760464,4.98304044414614,0.8967522397613308,0.9540813032976209,-2.0112563791955034,0.8262548262548263,,,,,,,,physics_affine,2,3
0.849936948297604,0.8730569948186528,0.828009828009828,2.8750964257237923,4.1507111226741396,0.9283630919675836,0.9644680907753619,-0.11630991958669641,0.7664092664092664,0.7567515432098766,7.831460160974168,0.31491126543209874,0.7567515432098766,7.831460160974168,0.6635802469135802,9.383730394045926,learned_only,2,3
0.8386727688787187,0.784796573875803,0.9004914004914005,1.8320258986879931,2.8371259078434674,0.9665305146529449,0.9880155516081216,0.14860282497478955,0.832046332046332,0.8204089506172839,5.456127618429729,0.47280092592592593,0.8204089506172839,5.456127618429729,0.9499421296296297,14.672902260385577,hybrid,2,3
0.35555555555555557,1.0,0.21621621621621623,9.219778815065933,11.132607788546647,0.48466975446506533,0.9540813032976209,-9.219778815065933,0.8262548262548263,,,,,,,,physics_only,2,4
